,name,brand,momo
17890,400ml茉莉淨妝油,Other,Bobbi Brown 芭比波朗
17899,台灣龍泉gobeer3入,Other,情人蜂蜜
17901,lamina精梳棉花卉床包三件組雙人,Other,棉床本舖
17906,鎧斯keithti3931復古鈦茶壺15l純鈦燒水壺提梁壺露營煮水壺輕量熱水壺鈦壺泡茶壺,Other,Keith
17907,bellevie專櫃等級厚包邊法蘭絨雙人被套180x210cm多款任選,Other,BELLE VIE
17908,lauramercier蘿拉蜜思煥顏透明蜜粉29g,Other,LAURA MERCIER 蘿拉蜜思
17912,台灣製天絲床包單人雙人加大特大兩用被組床包床單床包組四件組被套組3m吸濕排汗涼感床包亞汀寢具,Other,ISHUR 伊舒爾
17919,ponponsoft低敏洗顏慕絲150g修護美白型,Other,PON PON 澎澎
17925,凱蒂娃娃柔霧似真眉筆04深棕028g,Other,Cathy Doll 凱蒂娃娃
17927,清境竹炭水1500ml,Other,清境
17934,24bottles不鏽鋼雙層保溫瓶330ml花徑保溫12小時保冷24小時,Other,24bottles
17943,fitbitversa智慧運動手錶特別款公司貨,Other,Fitbit
17949,barebones琺瑯陶瓷碗組ckw357,Other,Barebones
17951,日本肯特ss風味晶球涼煙1號,Other,
17963,綠野農莊就是嫩雞雞胸肉90g小x20入組超越舒肥雞胸拆封即食,Other,超秦肉品
17970,暖象牙米羽潤親膚粉餅warmivory,Other,
17982,三矢日本果物津輕蘋果蘇打pet450,Other,
17983,瑞士moncross英國藍全球限量鍋具組,Other,
17985,parklon韓國帕龍無毒地墊滿天星,Other,Parklon
17993,hokang正版授權雪紡棉冬夏鋪棉兩用兒童睡袋波力戰警藍,Other,HO KANG
17994,bary類比聲音rca轉數位dts光纖轉換器dt07,Other,BARY
18000,妙而舒瞬吸舒爽紙尿褲l52片x4包箱購,Other,妙而舒
18001,草地狀元即食舒肥雞胸肉,Other,
18007,davines達芬尼斯特芬莉康敏舒緩洗髮露250mlx2入敏感頭皮專用,Other,Davines 達芬尼斯
18026,三島沺煮海苔醬綠標,Other,
18030,pro13d電動牙刷白色,Other,Oral-B 歐樂B
18031,櫻桃小丸子母嬰新生禮箱寵愛禮含嬰兒紙尿褲sm尺寸各一包好眠褲及80抽濕巾各1包,Other,櫻桃小丸子
18073,幫寶適pampers一級幫拉拉褲,Other,幫寶適
18075,日本大王elis愛麗思超防護極安心超薄衛生棉253035cm尺寸任選,Other,日本大王
18079,小銅板花草系列法蘭絨地墊多款多可選,Other,小銅板
18093,愛肯拿貓室內開胃貓配方45kg放養雞肉野生鯡魚蔓越莓,Other,ACANA
18095,許慶良鮮乳瓶商品券2罐209元,Other,
18104,霓淨思n3面膜n3玻尿酸撫紋保濕n3玻尿酸透白保濕n3玻尿酸煥顏保濕n3金盞花保濕舒緩n3山茶花潤澤保濕8片,Other,Neogence 霓淨思
18105,霓淨思胜撫紋賦活眼霜40ml,Other,Neogence 霓淨思
18117,tokyuhands台隆手創館lourdes煥采溫熱手部按摩器黑白hxl1805粉axhxl180,Other,TOKYU HANDS 台隆手創館
18124,microsoft微軟wod600標準滑鼠鍵盤組600黑apb00017,Other,Microsoft 微軟
18125,韓國昌信生活sense冰箱系列5號保鮮盒650mlx3,Other,韓國昌信生活
18130,don抗菌天絲兩用被床包組雙人加大多款任選50萊賽爾奶茶灰雙人,Other,Pure One
18155,hooverlift無線可分離吸塵器hualtwa,Other,勳風
18160,dike薄膜式鍵鍵盤dk300bkdk300bk,Other,DIKE
18164,barwa親膚液體皂500ml水感柔嫩,Other,
18178,nacna牛奶燕麥洗髮乳680ml,Other,nac nac
18181,拆袋即食包舒肥嫩雞胸小包裝120g5拆封即食低溫烹調舒肥雞胸肉健身高蛋白711全家超商取貨,Other,
18184,韓國牙膏median93牙膏120g強效護理牙膏刷牙麥迪安牙膏93牙膏toothpaste牙膏咪咪購物,Other,Median 麥迪安
18188,幫寶適一級幫拉拉褲l72,Other,幫寶適
18194,accakappa白麝香室內擴香250ml平行輸入,Other,Acca Kappa
18210,雪碧330ml32入,Other,Sprite 雪碧
18212,米粒森innisfreexdinotaeng控油蜜粉定妝蜜粉曼陀珠蜜粉蜜粉礦物涼感蜜粉小綠,Other,innisfree
18221,班尼斯50年馬來鑽石級大廠單人3x62尺x75cm百萬保證馬來西亞製頂級天然乳膠床墊床墊,Other,班尼斯
18233,幫寶適一級幫紙尿褲尿布xl96片日本原裝箱,Other,幫寶適
18246,魔法花園韓國innisfree洗面乳保濕潔顏泡泡150g綠茶洗面乳火山泥洗面乳原裝進口悅詩風吟,Other,
18247,topchef頂尖廚師頂級白晶316不鏽鋼深型平底鍋34公分附鍋蓋,Other,Top Chef 頂尖廚師
18255,yomix硬殼收納包組imoo小天才4g視訊電話兒童智慧手錶z6h精準定位安全守護,Other,imoo 小天才
18277,艾可036l內陶瓷保溫杯極致紅ikhv360rd,Other,
18281,e沃野速效潔牙骨葉綠素雞肉長,Other,
18285,379829安怡關鍵高鈣奶粉15kg,Other,RED COW 紅牛
18291,一度贊紅燒牛肉麵,Other,維力
18322,不委屈超能保濕鎖水安瓶面膜33組原生素安瓶超能複合保濕外盒髒污小碰撞我的心機,Other,我的心機
18336,法國evian依雲天然礦泉水,Other,Evian 依雲
18342,大王goon紙尿布輕薄舒爽褲型l46片x4串網,Other,日本大王
18365,8003753144337illy即溶咖啡粉中焙,Other,illy
18372,hola雪白世界天絲防抗菌被套雙人,Other,HOLA
18375,canmake眼影底膏545pp,Other,CANMAKE
18379,微軟精巧藍牙滑鼠蜜桃粉,Other,Microsoft 微軟
18382,水之印高機能緊緻抗老乳液130ml,Other,AQUALABEL
18390,387181金味王醬油780ml,Other,味王
18401,原味六效乳酸菌,Other,我的健康日記
18418,無國界零食屋世界的美味麒麟kirin奶油玉米濃湯玉米濃湯罐185gasahi朝日玉米濃湯罐,Other,
18434,unicat變臉貓招財貓滋養修護護手霜禮盒40ml解除雙手乾燥不適,Other,UNICAT 變臉貓
18445,parklon韓國帕龍15cm黑白點點甜甜圈地墊,Other,Parklon
18454,hd二代國民熱銷獨立筒床墊單人加大35尺網,Other,HERA 赫拉
18464,黛絲恩完美夜間極潤修復洗髮精450ml,Other,Moist Diane 黛絲恩
18466,firstaidbeauty美國fab強效修護燕麥舒緩化妝水177ml穩定修護深層保濕敏感肌適用,Other,FIRST AID BEAUTY
18475,這個好窩台灣製素色款吸濕排汗天絲床包枕套組單人雙人加大,Other,這個好窩
18476,無卡分期hermes愛馬仕手部滋養霜100ml,Other,Hermes 愛馬仕
18481,正品帶發票innisfree自然眉型雙頭旋轉眉筆新版03g7款可選韓國原裝進口,Other,
18497,晶工牌三人份厚釜電子鍋jk1313jk1313,Other,晶工牌
18499,中化健康360日光維生素d3軟膠囊60顆盒,Other,
18524,amour丁香花苞精油10ml100pureessentialoil單方精油,Other,Agricola 植物者
18545,4715635691283235n米粹舒緩洗顏慕絲120ml,Other,23.5N 北緯研製
18549,petroyaldentaspiral無穀低敏潔牙棒五星螺旋十字造型六星螺旋500g潔牙骨abones,Other,
18552,普娜天然礦泉水250ml玻,Other,WILDALP
18580,566香水能量洗髮露白麝香510g,Other,566
18588,1975jy藍莓優酪乳,Other,KLIM 克寧
18590,medicare輕巧隨行溫感按摩枕五十度灰,Other,
18591,善緣閣五爪按摩頭皮按摩器迷你便攜式緩解疲勞頭部按摩,Other,kiret
18604,bowflex啞鈴組,Other,
18605,戀家小舖維尼小熊蜂蜜小事藍床包枕套組迪士尼小熊維尼正版授權台灣製單人雙人加大,Other,享夢城堡
18628,魅尚萱完美修護精油洗髮精680ml,Other,miseenscene 魅尚萱
18630,glasslock保鮮盒,Other,Glasslock
18636,imew03補骨脂酚抗老導入精華2ml,Other,LOVEISDERMA 愛斯德瑪
18642,愛露愛玩嘉儀ptc陶瓷式電暖器電暖器自動斷電可定時陶瓷電暖器暖氣機露營居家保暖,Other,
18659,566茉莉洗髮精,Other,566
18666,芳茲日月養生滴雞精常溫環保包裝組網路口碑部落客激推榮獲aa無添加三星驗證及世界品質金獎章,Other,
18681,betrise墨黛綠杏雙人摩登撞色系列頂級300織紗100純天絲四件式薄被套床包組,Other,Betrise
18700,現貨有發票可刷卡全家免運舒酸定長效抗敏深層潔淨多元護理牙膏,Other,SENSODYNE 舒酸定
18708,drclauder克勞德博士頂級無穀菲力貓罐70g,Other,Dr.Clauder 克勞德博士
18716,慈光bb原味水餃沾醬145ml,Other,
18721,oliviabasic系列300織精梳長絨棉床包枕套組床包被套組床包舖棉被套組多款任選台灣製,Other,Annette
18724,新雲摩爾xs香菸藍,Other,
18729,麗貝樂嬰兒尿布紙尿褲擁抱海洋年度限量款歐洲原裝進口箱購m4號52片4包,Other,麗貝樂
18744,lust5公分記憶床墊全平面備長炭記憶床墊3m吸濕排汗惰性矽膠床日本原料台灣製,Other,Lust
18745,沛比兒超效潔牙骨1000g2桶葉綠素風味寵物零食狗零食潔牙骨,Other,
18758,sofina漾緁輕妝綺肌長效粉餅進化版oc01,Other,SOFINA 蘇菲娜
18761,seagate希捷barracudaq5新梭魚500gm22280pcie固態硬碟zp500cv3a001,Other,SEAGATE 希捷
18770,幫寶適褲型超薄拉拉褲xxl21片箱6,Other,幫寶適
18785,悠活原力yoyo敏立清益生菌,Other,悠活原力
18816,2021最新版genki日本王子尿布麵包超人日本境內版褲型mlxlxxl,Other,nepia 王子
18833,316綠貝勁跑不鏽鋼真空保溫杯950ml,Other,
18839,tna悠遊食補系列喵喵待補手作零食30克護眼枸杞葉黃素好口氣蕎麥綠茶爆毛鱉蛋粉貓零食,Other,
18841,huggies好奇純水嬰兒濕巾一般型100抽x18包箱,Other,HUGGIES 好奇
18846,carlschmidtsohn德國卡爾32l氣炸鍋gla320,Other,
18861,hanlinmpfh013電顯單刀迷你電動刮鬍刀,Other,HANLIN
18866,沒有牛燕麥奶植物,Other,里仁
18886,霓淨思胜肽撫紋賦活眼霜10ml,Other,Neogence 霓淨思
18898,悠活原力高濃縮蔓越莓私密益生菌植物膠囊30顆盒,Other,
18901,holin曼巴咖啡鑽石型濾掛咖啡10包盒接單新鮮製作專業一品世界精品深焙,Other,
18925,免運chwanme萃莞媄植萃深層保濕舒緩洗面乳16ml植萃深層保濕舒緩化妝水30ml官方旗艦店,Other,Dr.Douxi 朵璽
18933,rofancy洛帆晞香氛蠟燭50g20種香味任選純手工製作,Other,Rofancy 洛帆晞
18938,白金級黑鑽松露奇蹟修護亮眼精萃,Other,Estee Lauder 雅詩蘭黛
18939,pair沛醫亞淨痘調理洗面乳80g,Other,LION 獅王
18943,s蘭德卡魯瓦濾掛咖啡,Other,LODOJA 裸豆家
18945,杜蕾斯熱愛裝衛生套8入,Other,Durex 杜蕾斯
18948,haagendazs哈根達斯momo獨賣微醺特調迷你杯24入組12種口味大集合,Other,Haagen-Dazs 哈根達斯
18954,eaoron蜂膠面膜,Other,Eaoron
18961,awana經典彈跳保溫瓶500ml,Other,AWANA
18966,santeco保溫瓶組,Other,Santeco
18982,和田順順道燉奶茶500ml,Other,
18992,鑫耀生技panda康敏一生益生菌30包入,Other,鑫耀生技
18994,twelvesouthhoverbarduo可調式支架foripad閱讀器,Other,Twelve South
19001,n012143613預購台灣流浪貓關懷協會x愛心飼料認購捐好糧黑貓侍飼料1kg購買者本,Other,Catpool 貓侍
19002,翔仔居家色織雙層紗床包枕套組酪梨綠多尺寸任選上選長絨棉系列韓系簡約,Other,翔仔居家
19023,德國百靈新三鋒系列3000s電鬍刀型號3000s,Other,BRAUN 百靈
19026,oralb專業牙齦護理牙膏溫和亮白90g,Other,Oral-B 歐樂B
19034,大王goon輕薄舒爽黏貼型紙尿布xl46片x4串箱,Other,日本大王
19036,goon大王紙尿布境內版肌快適系列褲型xxl28片包,Other,日本大王
19041,卓瑩遠紅外線非動力式治療床墊未滅菌,Other,卓瑩
19060,毛寶衣物柔軟精防霉日光浴3200ml桶,Other,毛寶
19066,c099600495missdior花漾迪奧香體蜜粉,Other,
19088,innisfree繽紛大地指甲油realcolornail官方旗艦店悅詩風吟,Other,
19093,安怡濃醇香低脂奶粉,Other,Anlene 安怡
19094,米塔肌肉筋膜震動按摩槍4種按摩頭mtgu05,Other,
19100,貝納頌三合一拿鐵25入,Other,貝納頌
19109,24hr台灣出貨德國百靈歐樂bd100oralb博朗電動牙刷旋轉立體d12電動牙刷美齒神器,Other,Oral-B 歐樂B
19113,喵樂mdaryn喵樂餐包鮮味煮廚貓餐包55g雞皇玉子海鮮雙享鮪纖金湯鯖燉鮮蝦餐包優選寵物,Other,
19120,拭拭樂天然保濕嬰兒柔濕巾90抽,Other,拭拭樂
19132,限各倉辦公室兌換許慶良鮮乳瓶商品券,Other,
19138,韓國昌信生活skylock密扣天窗1號保鮮盒1000mlx1,Other,韓國昌信生活
19142,康生concern新第四代4d摩力寶貝溫熱揉捏按摩枕con1688,Other,Concern 康生
19166,英國airsprunghush三線珍珠紗乳膠記憶膠蜂巢獨立筒床墊麵包床雙人加大6尺,Other,Airsprung 夜思寶
19169,2021新款上市blackgears黑設ht6trio微型低功率電暖器,Other,
19176,樸樂烘焙材料法國cacaobarry可可巴芮100純苦巧克力可可鈕扣分裝適合生酮,Other,
19184,evian天然礦泉水330ml24入,Other,Elisabethen 愛麗莎
19191,firstaidbeauty美國fabsos燕麥保濕霜強效修護保濕慕斯霜567g急速保濕乳霜面霜,Other,FIRST AID BEAUTY
19203,yokozuna316不鏽鋼手提陶瓷保溫瓶1000ml陶瓷易潔層,Other,YOKOZUNA
19228,銀離子防螨抗菌床包台灣製單人雙人加大特大床包組床單床包被套組四件組三件組兩用被床包亞汀享受晨日,Other,ISHUR 伊舒爾
19232,亞培特特級乾狗糧羊肉口味9kg9kgkbb0013,Other,KITTIWAKE 吉諦威
19238,藤原傢俬3m防潑水3d透氣蜂巢式三線獨立筒床墊6尺雙人加大,Other,藤原傢俬
19248,zott德國原味經典優格,Other,
19253,好奇裸感紙尿褲l38片箱3,Other,HUGGIES 好奇
19257,嵐楓居家環保色系高彈力超柔軟彈性沙發套3人座,Other,巴芙洛
19261,毛寶衣物柔軟精溫暖花香補充包1900g包,Other,毛寶
19263,595727妙而舒頂級舒爽紙尿褲xl60片,Other,妙而舒
19267,buho布歐天然嚴選純棉6x7尺雙人被套多款任選,Other,BUHO 布歐
19270,嘉莉美妝紋繡美甲材料solone持久美型旋轉眉筆3色可選,Other,
19272,a一度贊爌肉麵,Other,維力
19283,愛康抗菌衛生棉夜用型28cm7片,Other,
19284,蒂妃摩洛哥堅果滋潤護手霜,Other,Difeel 蒂妃
19287,保證真貨大量可批skii活膚卸妝蜜80克7折,Other,
19293,毛寶全效抗菌柔軟洗衣精3500gx4入箱,Other,毛寶
19297,杜蕾斯輕薄幻隱裝衛生套3入裝,Other,Durex 杜蕾斯
19309,毛寶衣物柔軟精補充包防霉日光浴1900g包,Other,毛寶
19319,mavoly氣壓式拉伸頸椎手壓充氣牽引按摩枕c0354,Other,
19337,kemeiru眼影刷a322,Other,BonTon
19350,日本fafafree無香精濃縮洗衣精500g嬰兒洗衣精手洗精,Other,NSFAFA
19352,anlene安怡安怡保護力長青高鈣低脂奶粉15kgx2罐,Other,Anlene 安怡
19370,kingxbariphone11i11施華洛世奇水鑽手機保護殼套花季系列梔子花,Other,
19377,妙而舒尿布柔點乾爽xl28片箱6,Other,妙而舒
19383,pocox3pro667吋智慧型手機12個月保固poco官方旗艦店,Other,小米
19402,白蘭超濃縮洗衣精19含熊洗衣精184x酵素洗衣精17贈衛生紙6包熊寶貝茶樹派樣x5包,Other,白蘭
19410,trilogy奇境尖吻鱸鮪魚羊肺凍乾無穀全貓糧300g凍乾飼料,Other,TRILOGY 奇境
19425,日本固齒佳酵素牙膏柑橘薄荷130g130g,Other,LION 獅王
19438,360度原力按摩椅,Other,輝葉
19443,paraquecledepeaubeautecpb肌膚之鑰光采無瑕妝前凝霜37ml光之緋紅新年限量,Other,cle de peau 肌膚之鑰
19457,petroyal新鮮達人低鹽天然小魚乾量販包380g鮮達人重量級貓零食丁香魚乾優豆低鹽小魚乾,Other,
19458,arvohome丹麥極簡主義雙色床包被套組舒適裸睡素面日系素色雙人加大4件組美式工業風素色床單,Other,
19461,毛起來阿姆阿姆潔牙棒南非國寶茶淨臭13入裝,Other,毛起來
19476,durex杜蕾斯薄型裝保險套12入10盒,Other,Durex 杜蕾斯
19490,skii肌活能量眼霜,Other,SK-II
19496,jumendi水鑚之星米台灣製防蹣抗菌被套床包組雙人,Other,HOLA
19500,白蘭洗衣精陽光馨香補充包16kg,Other,白蘭
19501,durex杜蕾斯綜合裝保險套6片盒超薄x2螺紋x2凸點x2現貨蝦皮直送,Other,Durex 杜蕾斯
19506,伴桌美國cambro保鮮盆1213141619透明調理盆保鮮盒,Other,fujidinos
19510,貝納頌三合一經典曼特寧4盒組25入盒共100入,Other,貝納頌
19513,限總管理處兌換許慶良鮮乳瓶商品券,Other,
19521,好奇純水嬰兒濕巾迪士尼限定版加厚型70抽,Other,HUGGIES 好奇
19527,medicube積雪草補水面霜,Other,VT CICA
19541,lion獅王nonio牙刷經典瞬潔細柔按摩1入顏色隨機,Other,LION 獅王
19561,roberttimms義式即溶咖啡100g,Other,UCC
19626,悠活原力綜合維生素b群緩釋膜衣錠x1盒60粒瓶,Other,悠活原力
19627,藤澤商事fujisawa天然蟹肉絲400g大包裝犬貓皆可食用,Other,
19645,王子麵包超人拉拉褲m583包箱,Other,
19646,huggies好奇雲柔乾爽紙尿褲m256片,Other,HUGGIES 好奇
19647,團高加倍潔淨牙刷10,Other,Colgate 高露潔
19658,sprite雪碧易開罐250mlx24入箱,Other,可口可樂
19666,幫寶適清新幫紙尿褲尿布xl38片包,Other,幫寶適
19682,王子nepia麵包超人日本境內版褲型紙尿褲mxxl,Other,日本大王
19695,德國百靈braun新5系列親膚靈動電鬍刀5195cc,Other,BRAUN 百靈
19697,solone專屬訂製指甲油s05過客,Other,Solone
19703,hermes愛馬仕啞光唇膏75856453112118多色可選35g航空版,Other,Hermes 愛馬仕
19704,loyano羅亞諾316陶瓷層保溫杯550ml700mlsgs認證保溫杯保溫瓶運動瓶陶瓷保溫杯,Other,
19719,566蛋黃素洗髮乳800g,Other,566
19724,淨男士去屑洗髮乳強韌健髮淨爽型750g,Other,head＆shoulders 海倫仙度絲
19725,innisfree漢拏山柑橘c亮白潔顏泡泡150ml,Other,innisfree
19729,olivia60支頂級300織天絲萊賽爾tl2000玩色床包單品單人雙人加大特大不含枕套台灣製7色,Other,ALAI 寢飾工場
19731,sastty日本製利尻昆布泡沫染髮露天然植萃無化學添加白髮染增色護色天然洗髮乳洗髮精養護式染髮台灣公司貨,Other,
19732,特潤冰導緊緻眼部精華,Other,Estee Lauder 雅詩蘭黛
19737,app楓康無糖豆漿2kg,Other,台灣好農
19738,清境離子鹼性水600ml24入箱,Other,舒跑
19740,鴻運薄荷香菸,Other,開運陶源
19746,冰河105角鯊烷保濕修護面膜100m,Other,Kiehl’s 契爾氏
19751,明德辣豆瓣醬165g,Other,明德
19761,芭比波朗專業眼勾勒刷,Other,Bobbi Brown 芭比波朗
19777,266394青松長型微波保鮮盒1l3入,Other,
19778,dripo牧場咖啡牛乳即溶飲品25入盒蝦皮團購,Other,Dripo
19784,neogence霓淨思全天候極效抗陽防曬乳50ml海洋友善,Other,Neogence 霓淨思
19793,skii亮采化妝水230ml限量加大版正統公司貨,Other,WHOO 后
19795,onegirlrenata蕾娜塔rock系列彩染補色劑洗髮精補色洗髮精矯色美妝美髮免運,Other,RENATA 蕾娜塔
19821,lightbulb鑽石光粉餅764,Other,Shu uemura 植村秀
19827,wedgwood100亞麻素色床包被套枕套四件組青碧藍加大,Other,WEDGWOOD
19830,被說愛木質溫控無水香薰夜燈台灣現貨usb燈擴香儀無水擴香小夜燈ledusb充電交換禮物生日禮,Other,
19832,durex杜蕾斯雙悅愛潮裝衛生套12入飆風碼3入2盒,Other,Durex 杜蕾斯
19839,超值組白蘭強效潔淨除蟎超濃縮洗衣精16件組27kgx1瓶16kgx6包,Other,白蘭
19853,薩圖爾義式濾掛式咖啡10入10,Other,SATUR 薩圖爾
19858,innisfree芥花糖蜜超保溼護唇膏官方旗艦店部分短效,Other,innisfree
19878,加價購lalune裸睡親膚絲滑天絲床包枕套組單雙大均一價加大星海虛空,Other,
