,name,brand,momo,shopee
32323,nivea全能保養乳霜插畫限量版100ml,Other,None,NIVEA 妮維雅
32327,日本肯特榛香7號,Other,None,
32369,ikuk艾可濾茶器陶瓷保溫杯500ml瓷芯上蓋璞石杯長效保溫保冰百貨專櫃品牌,Other,None,iKUK
32385,icoobyst572黑爵遊戲鍵鼠組104鍵中文鍵帽usb黑色,Other,None,iCooby
32544,attblf法國百年蠟燭廠自然儀式系列香氛蠟燭180g,Other,None,
32577,日本花王新kao酵素洗衣粉洗淨升級比舊款更濃縮玫瑰花香鈴蘭花香800g花王洗衣粉,Other,None,Kao 花王
32583,rough99amos韓國連線02綠茶修護洗髮精敏感性500ml油性500ml乾性500ml正品現貨,Other,None,amos PROFESSIONAL
32590,麥斯冰火,Other,None,KEIHIN
32626,k9felinesofydog貓咪凍乾生食100克冷凍乾燥貓飼料貓糧全貓原肉寵物生食買二送一,Other,None,K9 Natural
32646,lamunesodabar,Other,None,
32677,歐洲barwa大地修護髮膜120ml黑蕪菁,Other,None,
32686,伊芮ex舒敏潔顏乳120ml,Other,None,irra 伊芮
32722,theragunprime智慧型衝擊式按摩槍代理商公司貨,Other,None,
32727,丸太郎犬用草莓牛奶丸子消臭餅,Other,None,Binggrae
32788,新肯特ss晶球1號,Other,None,舞光
32811,twelvesouthhoverbarzml,Other,None,
32927,canmake睫毛膏睫毛復活液多款可選官方直營現貨蝦皮直送,Other,None,CANMAKE
32939,coway格威綠淨力空氣清淨機ap1216l抑制ab型流感9999極靜無擾智慧節能模式,Other,None,
32971,日本熊野四季白樁油山茶花洗顏雙效190g,Other,None,Kumano 熊野油脂
33001,新雲摩爾xs長支紅,Other,None,
33008,現貨附發票snowpeaktitanium鈦金屬筷sct115防過敏兒童snowpeak,Other,None,snow peak
33021,岱思夢太空飛船頂級法蘭絨床包組單人雙人加大兩用毯被套法萊絨超取有出貨限制詳請參閱內容說明,Other,None,DESMOND 岱思夢
33035,naturalpark加拿大傳統燕麥片1000gx1包,Other,None,QUAKER 桂格
33037,wat雞尾酒100ml凝香冬片,Other,None,
33070,actuel密封保鮮盒長型650ml長180x寬128x高55mm,Other,None,actuel
33077,pocox3prophantomblack6gbram128gbrom,Other,None,
33083,jielien柔軟不破裂珪藻土地,Other,None,JIELIEN
33106,年末特惠kisses巧克力盤搬運工etudehouse眼影盤四色眼影hersheys巧克力麵包盤,Other,None,Etude House
33107,免運有發票可刷卡10倍蝦幣箱購evian依雲礦泉水500ml24瓶愛維養依雲水進口礦泉水,Other,None,
33120,霓淨思澳洲茶樹平衡淨化面,Other,None,Neogence 霓淨思
33130,granolahouse脆萃纖楓糖胡桃燕麥片300g包,Other,None,
33185,chacha美國限時折扣mac絲柔粉霧唇釉5ml990998991989,Other,None,
33195,adismiiiadidas跆拳道鞋武術鞋出清零碼特價,Other,None,SNEAKER MOB
33260,韓國innisfree濟州香氛護手霜十二月柚子茶30ml2020新包裝,Other,None,innisfree 悅詩風吟
33300,俏正美膠原錠,Other,None,Chocola BB 俏正美
33333,蒂芬妮亞恆潤肌極濃玻尿酸多效修護霜80g,Other,None,Ini
33369,外送費20220202barjzktn,Other,None,
33421,雪碧m微,Other,None,Coca-Cola 可口可樂
33447,翔仔居家tencel60支天絲床包被套組藍花亞麻單雙加特多款任選超取有寄送限制請參閱說明,Other,None,
33458,日本熊野油脂kumanosalonlinkextra沙龍洗髮精1000ml款任選,Other,None,Kumano 熊野油脂
33554,優沛康沛然profusenaturals維他命c1000mg8小時緩釋錠60錠瓶單瓶入,Other,None,JenSheng 人生製藥
33596,台灣超商免運聖誕交換禮物爆富招財劫財貓過年佈置新年佈置麒麟臂春節裝飾麒麟臂劫財貓暴富招財貓貓招財,Other,None,
33632,粉星巴克隨行風扇,Other,None,STARBUCKS 星巴克
33650,frenchic繁星香頌香氛精油004英國橡樹與紅醋栗10ml,Other,None,
33664,快吃肉乾100用愛手打狗狗零食100g120g3入組,Other,None,
33669,大好屋台灣現貨金色系花材春節新年花藝乾燥花永生花小蒲葵葉麥穗百萬星麒麟草八角花小米果富貴葉,Other,None,
33671,鴻運雙晶球薄荷香菸紫x綠,Other,None,
33680,極度乾燥superdry冒險魂防水三層拉鍊外套女款防風防潑水2022新款,Other,None,Superdry 極度乾燥
33685,jpgo日本製kao花王clearcleanpremium大人含氟牙膏100g,Other,None,Kao 花王
33797,酪農戶限定鮮乳萬丹1857ml,Other,None,Pinky
33806,折扣現貨刷卡mac唇膏子彈頭口紅marrakeshchilismokedalmond,Other,None,M.A.C
33810,imakara雙刀頭電動超省力食物調理機料理機100ml搗蒜鮮食副食品可用,Other,None,kolin 歌林
33854,韓國原裝oligo移動式多功能卡式爐u,Other,None,
33864,hiimice哈囉麥斯ai智慧語音無線滑鼠耀眼黃,Other,None,
33886,nareca二合一spa潔膚按摩儀ms068美背洗澡機,Other,None,TRYME 詩朵
33888,436717h皂福肥皂200gx3入,Other,None,皂福
33890,butterfly柔絲絨雙人鋪棉兩用被套多款任選6x7快樂家族,Other,None,
33895,萊爾富舒潔抗菌濕巾即享券,Other,None,
33953,bigboi1600w180bar無碳刷高壓清洗機washrflo2022premiummodel新增螺旋噴頭,Other,None,DEWALT 得偉
34101,comfort復古立體花磚珪藻土優雅藍603909cm,Other,None,
34108,699492m峰香菸20ps,Other,None,
34139,代收代付ibleairvidam1頸掛式負離子空氣清淨機經典編織45cm德瑞健康家,Other,None,
34189,hukuku福可速淨擦鞋濕巾12抽小白鞋專用小三美日ds002463,Other,None,
34214,24hr出貨德國百靈歐樂bd12d100充電式電動牙刷oralb博朗美齒神器機身保固二年,Other,None,Oral-B 歐樂B
34250,伴寶樂嬰兒紙尿褲自然風6號20片包適用16kg,Other,None,Libero 麗貝樂
34253,coreanaorthia塗膜式肉毒護手霜50ml高麗雅娜小資最愛銅板價膠原蛋白護手霜新年首選生日禮物,Other,None,
34283,theragunpro智慧型衝擊式按摩槍代理商公司貨,Other,None,
34284,雲端發票現貨雷射標公司貨統一lp33健字號益生菌膠囊30顆盒效期2023922,Other,None,統一
34322,rogscabbardii電競滑鼠墊奈米保護塗層防水防油防塵表面抗磨損平縫邊緣防滑橡膠底座,Other,None,ASUS 華碩
34344,小日常寢居3d立體波波絨x羊羔絨安眠毯150x200cm日式麻花剪法蘭絨x羊羔絨毯6x7尺法蘭絨雙人被套毯,Other,None,小日常寢居
34416,哈哈豆瓣醬450g,Other,None,
34418,紐西蘭sistema微波蒸煮保鮮盒24l,Other,None,
34467,沒有牛燕麥奶植蛋300m,Other,None,城邦原創
34527,paraquemac超持妝無瑕粉餅13gn18nc15nc20nc25mac,Other,None,Lescaut 蕾斯卡歐
34685,衛立兒生活館康貝combikumakun超純水嬰兒柔濕巾80抽3入x8串24包箱購,Other,None,
34724,宅配免運全新日本境內大王迪士尼拉拉褲型尿布mlxlxxl,Other,None,GOO.N 大王
34730,新鴻運雙晶球薄荷香菸紫x綠英美,Other,None,
34837,馬來西亞金寶人蔘咖啡卡布奇諾2合1無糖咖啡任選12包,Other,None,Gold Choice 金寶
34844,世界go大包裝韓國樂天lottecrunky可可脆棒285gminichocolatebar,Other,None,LOTTE 樂天
34867,pinkbypurebeauty絲絨緞面唇釉05甜橙汽泡水10,Other,None,
34936,酪農戶限定鮮乳萬丹936ml,Other,None,Pinky
34944,蒂芬妮亞溫和洗淨胺基酸洗顏霜100g,Other,None,divinia 蒂芬妮亞
35006,韓國lemona膠原蛋白維他命c低分子蝸牛新版韓素希代言夫婦的世界現貨,Other,None,LEMONA
35040,emco莓果脆穀片375g,Other,None,
35049,幫寶適一級幫拉拉褲升級增量新版3包箱購smlxl日本進口,Other,None,Pampers 幫寶適
35085,大金高階加濕清淨機mck70vsctw,Other,None,DAIKIN 大金
35108,736067海霸王甲天下蛋餃8入90g,Other,None,
35120,日本進口lion新裝上市aromarich衣物香氛柔軟精520mlbelle風鈴黃,Other,None,LION 獅王
35179,ihouse加購舊床墊回收服務,Other,None,IHouse 愛屋家具
35195,carbuff汽車冷氣活性碳濾網subarulegacyoutbacktoyotasientaprius三代alphard適用,Other,None,CARBUFF
35215,a2lbarley冰,Other,None,
35269,光泉希臘式優格無加糖50,Other,None,光泉
35321,solonekt專屬訂製鼻影暈染刷hf03,Other,None,
35383,日本肯特榛香4號,Other,None,
35414,n012606939pritinyc美麗紐約頂級環保無毒指甲油541gingersnaporchid指甲油入門款,Other,None,
35471,韓國noste諾斯特天然山茶花保濕乳霜70g買2件限量送洗臉沐浴兩用乳200ml1入,Other,None,NoSte 諾斯特
35478,dagebeno荷生活五爪頭部按摩器滾珠360度轉動按摩不拉扯頭髮,Other,None,
35582,barbie2入兒童牙刷2入,Other,None,Colgate 高露潔
35639,全省免運法國依雲evian天然礦泉水500mlx30瓶正貨公司貨愛維養,Other,None,evian
35739,ecmill葉片暖器,Other,None,
35753,代收代付喵洽普韓國bycat貓咪凍乾零食鱈魚60g鮭魚70g,Other,None,by CAT 喵洽普
35763,格瑞空氣淨化清淨機個性鐵灰時尚珍珠白,Other,None,
35769,全省免運法國依雲evian礦泉水330mlx48瓶共2箱公司貨正貨愛維養飯店高爾夫球,Other,None,
35773,三友蔓越莓乳酸菌40錠包,Other,None,三友
35814,stsheba鮮饌包成貓鮪魚鮭魚35g,Other,None,HAPPY CAT
35819,香檸蜜柚冷萃咖啡20220201psfr1vix,Other,None,AhHuat 亞發
35834,超取限一台免運電子發票晶工牌36l電動熱水瓶gowugojk8337電動碰杯熱水,Other,None,JINKON 晶工
35835,森吉小舖現貨韓國innisfree濟州香氛護手霜30ml多款任選護手霜新包裝,Other,None,innisfree 悅詩風吟
35877,熱銷主打買就送晶工牌105l溫熱全自動開飲機飲水機淨水機jd3688庫c1網,Other,None,BoQun
35915,111102241b08廣寰c500電競機械鍵盤星際傳奇版usb,Other,None,
35918,寶瀛康素康健配方3公斤3000g管灌奶粉4袋免運亞培桂格雀巢超取1包為限,Other,None,
35940,倍思a3車用吸塵器濾網2個裝便攜替換濾網補充車家兩用大吸力智能手持吸塵器隨身吸塵器現貨,Other,None,Baseus 倍思
35977,utaq5全彩智能血氧心率通話手錶神腦生活,Other,None,MI 小米
36044,海霸王甲天下燕餃92g,Other,None,海霸王
36058,suncut高絲曬可皙高效防曬噴霧沁涼海洋,Other,None,SUNCUT UV 曬可皙
36066,skiirna超肌能緊緻活膚霜80g現貨廠商直送,Other,None,
36086,2桶優惠組thegreen狗星型潔牙骨1200gx2桶口味任選特價950,Other,None,Baster 巴絲特
36099,快速出貨grandmamaes梅亞奶奶鄉村天然犬糧全系列全齡犬飼料幼犬高齡犬體重,Other,None,GRANDMA MAE'S COUNTRY NATURALS
36102,一杯起冷萃綠茶氣泡雞尾酒330ml,Other,None,
36170,chacha出清折扣倩碧clinique全效輕柔洗臉卸妝乳溫和型200ml,Other,None,CLINIQUE 倩碧
36230,pampers日本幫寶適一級幫拉拉褲4包箱購mlxl日本進口日本必買日本樂天熱銷top日本樂天熱銷,Other,None,Pampers 幫寶適
36241,magickeyboardwithnumerickeypadtwn,Other,None,
36299,新雲摩爾xs長支香菸紅,Other,None,
36320,玻璃防霧濕巾玻璃油膜濕巾油膜清潔濕巾玻璃前擋風玻璃清洗劑去油污清洗汽車用品汽車濕巾黃小鴨生活百貨,Other,None,
36371,durex杜蕾斯保險套12入盒激情活力凸點螺紋4款任選公司貨現貨正貨蝦皮直送,Other,None,durex 杜蕾斯
36627,金龍希少糖壽喜燒醬,Other,None,
36658,毛孩王danlo丹露機能潔牙骨單支m號狗零食台灣製潔牙骨潔牙棒狗零食,Other,None,Cat Knows 貓之道
36726,愛貓餐鮪魚小魚,Other,None,LOVE CATS 愛貓
36738,台灣現貨免運pv貓咪鮮極棒貓肉條鮮極棒魔法村貓肉條pv魔法村貓零食寵物肉條肉條寵物零食,Other,None,Pet Village 魔法村
36751,misshathestyle3d4d立體睫毛膏蝦皮直送現貨,Other,None,Unny
36770,3入限量促銷紐西蘭kiwicorp身體乳液,Other,None,LIVIN' WILD 野宴
36803,丁丁藥局箱購免運妙而舒頂柔舒護nbsm紙尿褲一箱4包,Other,None,Merries 妙而舒
36846,784364噶瑪蘭gintonic琴通寧調酒3,Other,None,
36988,unicat現貨輕鬆卸妝敏弱適用卸妝保濕水潤卸洗凝露150ml蝦皮團購,Other,None,UNICAT 變臉貓
37035,e西歐沙犬用98無穀全肉罐雞肉170g,Other,None,
37066,西門町花莉bennye特效遮刺青遮瑕遮瑕膏六色組合盤concealerwheels28g,Other,None,Ben Nye
37078,3袋組tinggo機能性潔牙骨綠茶口味m15入袋,Other,None,
37117,699502雲摩爾xs香菸藍20ps10,Other,None,
37256,森永premiumicebar質上雪糕香草巧克力風,Other,None,MORINAGA
37280,彰化豐樂牧場小農鮮乳936ml,Other,None,朝和餅舖
37294,e西歐沙犬用98無穀全肉罐牛肉胡蘿蔔170g,Other,None,
37400,ktnetsb1900soundbar電視家庭影音藍芽喇叭,Other,None,
37448,超商取貨奧利多水碳酸飲料585ml24瓶,Other,None,POCARI SWEAT 寶礦力水得
37468,barebones摺疊野餐刀ckw363城市綠洲刀子刀具摺疊刀登山露營,Other,None,BAREBONES
37481,加大款三色可選快速烘乾乾衣機kd111烘衣機攜帶式烘乾機烘乾機折疊式烘乾機摺疊乾衣機烘衣機,Other,None,TECO
37489,0790128汪限1蓓膚美care美肌蒸汽眼膜5入盒3盒詳細內容如商品描述,Other,None,CARE+ 蓓膚美
37538,lindesa德國lindesa經典款蜂蠟護手霜60ml德國護手霜蜂蠟滋潤保養,Other,None,LINDESA
37547,30722solone羽毛指甲油金油13ml,Other,None,solone
37562,canmake小顏粉餅官方直營美滿堂beautyfull,Other,None,CANMAKE
37605,arvohome加高35公分床組美式工業風配色被套配色被套薄被套四季被套單人加高裸睡摩洛哥寢具,Other,None,Lovingfamily 戀家小舖
37633,合同酒造名地雞尾酒350ml沖繩鳳梨風,Other,None,
37645,澳洲lonepine加大款全開式保暖睡袋防水極地pro睡袋冬季保暖露營灰色,Other,None,
37734,pikapika日本清酒晶瑩亮白精華50ml,Other,None,
37747,可刷卡領券再折30有發票宅配免運幫寶適一級幫紙尿褲尿布幫寶適nbsmlxl,Other,None,
37769,380781sexylook雙耳掛面膜緊實10,Other,None,SEXYLOOK 西西露
37795,德國prokudent黑炭亮白牙膏75ml買5送5,Other,None,
37819,韓國滿意度第一名drseed柔敏香氛洗髮精韓星girlsday朴素珍機智醫生柳演錫代言推薦多件優惠,Other,None,
37849,10ml漸變滾裝瓶滾裝瓶彩色珠光滾裝瓶多特瑞doterra彩色珠光漸變精油滾珠瓶分裝瓶,Other,None,
37881,韓國dadama碳鋼炒鍋28cm防鏽不沾炒鍋,Other,None,Tefal 特福
38014,下殺超優惠台灣現貨熱銷乾衣機小藍摺疊烘衣機110v便攜式乾衣機烘衣機迷你烘衣機小藍免安裝fb熱銷,Other,None,
38019,oriks奢華珍珠賦活bb霜35ml效期20221023介意者請勿下單促銷品不退不換,Other,None,
38023,sng炭燒新萃咖啡185ml,Other,None,NUTRISOURCE
38039,背面加寬後背包專用男女連身雨衣一體式雨衣雨衣防風雨衣加長旅行者2代防水收納袋orgsd2030h,Other,None,
38054,去味大師室內擴香,Other,None,farcent 花仙子
38068,雲摩爾xs香菸1毫克,Other,None,
38116,現貨日本okazaki灰白簡約風洗衣清潔球4入組洗衣球增加磨擦力洗衣摩擦球洗衣去污球,Other,None,
38164,medicube全能緊緻胜肽眼霜30ml全方位抗老全臉可用,Other,None,L'OREAL Paris 巴黎萊雅
38181,夢之語韓式羽絲絨保暖被凡賽綠花園雙人28kg多用機能被棉被被子被胎水洗被床包天絲暖暖被,Other,None,
38232,abonne泰國牛奶亮白身體乳500ml,Other,None,A BONNE
38272,canmake保濕遮瑕膏官方直營美滿堂beautyfull,Other,None,CANMAKE
38323,超特價歐覓正品第三代動力升級電動蒜泥機料理機usb充電食物調理機攪肉機碎肉機蒜泥器切菜器,Other,None,
38359,沒有牛燕麥奶膳食纖維300ml,Other,None,城邦原創
38419,七里香泰式檸檬舒肥雞胸肉90g,Other,None,
38439,給給購入代行美安omegaiii魚油維生素e膠囊食品易善全新,Other,None,KIRKLAND Signature 科克蘭
38500,丁丁藥局箱購免運幫寶適紙尿褲禮盒s120m52,Other,None,Pampers 幫寶適
38556,愛康抗菌衛生棉9片量少19cm,Other,None,icon 愛康
38563,憶馨御天犬超值包台灣本產大包裝量販包寵物零食寵物肉乾狗零食犬零食肉片肉捲肉餅潔牙骨,Other,None,御天犬
38595,新品上市530750ml不鏽鋼吸管式保溫杯tyeso運動健身杯密封防漏倒放不漏環保水杯,Other,None,
38649,棉床本舖精梳棉可愛款兩件式枕套床包組台灣製多款可選單人,Other,None,
38688,oatly最好喝的燕麥奶咖啡師巧克力原味蝦皮直送現貨部分即期,Other,None,OATLY 歐特力
38702,日本肯特ss風味晶球涼菸5號英美,Other,None,
38791,元初豆坊濃豆乳無960,Other,None,丸三食品
38817,頂沛竹炭水,Other,None,
38838,lite波森莓優酪,Other,None,Nintendo 任天堂
38859,摩爾more銀,Other,None,
38867,4013718022451herbacin德國小甘菊經典修護唇膏48g,Other,None,herbacin
38880,奇異廚房醇鮮風乾犬糧草原嫩羊60g,Other,None,KIWI KITCHENS
38888,限今日付款幫寶適清新幫紙尿褲黏貼型lxl4包箱購公司貨可集點丞丞婦幼,Other,None,Pampers 幫寶適
38898,購物節下殺植村秀無極限保濕妝前乳30ml極保濕輕感防護乳30ml膚色粉色透色紫色春秋閣國際美妝,Other,None,shu uemura 植村秀
38913,現貨紐西蘭人氣香氛蠟燭雪松混調系blend極簡半圓thearomatherapyco居家香氛蠟燭,Other,None,
38969,honey蜂蜜亮澤修護洗髮乳10440ml,Other,None,&honey
39025,derjinn德晉3011台灣製探險家天然羽毛保暖睡袋1000g顏色隨機出貨,Other,None,
39048,蘿莉塔娜氣泡水大玻璃1l,Other,None,
39057,海霸王甲天下燕餃10粒包92g45g,Other,None,海霸王
39059,acana愛肯拿挑嘴犬無穀雞肉火雞肉幼犬飼料成犬飼料高齡犬飼料犬用飼料寵物飼料狗狗飼料狗飼料犬糧,Other,None,ACANA
39060,涵沛蜂萃抗老奇肌霜30ml官方直營現貨蝦皮直送,Other,None,Hanpeique 涵沛
39068,韓國滿意度第一名drseed頭皮髮絲全效調理組洗髮精頭皮精華潔淨控油保濕不毛躁柔順無矽靈代言人柳演錫朴素珍,Other,None,long hair princess 長髮公主的秘密
39090,n012676864adidasmhfleecept女刷毛運動長褲gr3740l黑,Other,None,
39091,usb充電三檔強力雪花迷你風扇電扇夏天必備小風扇現貨當天出貨刀鋒,Other,None,
39108,arvohome有機舒眠被套4件組素色床包組美式工業風鬆緊床包雙人加大民宿飯店莫蘭迪色系裸睡,Other,None,
39125,postoreo巧克力棉花糖麥片250g,Other,None,Post
39139,免運inoxjodo小鹿碰吉君口袋按摩槍筋膜槍,Other,None,
39157,736069海霸王甲天下蝦餃10入92g,Other,None,海霸王
39169,安心芙蓉沐浴露芙蓉艾草檀香三效合一500ml瓶,Other,None,
39189,marvis白色淨白牙膏,Other,None,MARVIS
39261,kneipp克奈圃瞬間柔嫩精油護手霜75mltrustbeautyshop台灣公司貨,Other,None,Kneipp 克奈圃
