,product
10482,洗髮精
10483,洗衣精
10484,運動鞋
10485,米漿/豆米漿
10486,電風扇
10487,眼線液
10488,成人牙刷
10489,潤髮乳
10490,保久乳
10491,常溫醬包
10492,常溫醬包
10493,即飲咖啡
10494,洗衣精
10495,滑鼠
10496,狗零食
10497,濕紙巾
10498,鍵盤
10499,成人牙膏
10500,即飲紅茶
10501,面膜
10502,運動/機能服
10503,智慧型手機
10504,精油
10505,沐浴乳
10506,保險套
10507,洗髮精
10508,貓乾糧罐頭
10509,雞精
10510,衛生紙
10511,鮮乳
10512,運動鞋
10513,唇釉
10514,兒童牙刷
10515,濕紙巾
10516,麥片穀類
10517,護手霜
10518,成人紙尿褲
10519,即飲無糖茶
10520,洗髮精
10521,精華液
10522,菸
10523,衛生棉
10524,礦泉水
10525,粉底液
10526,速食麵/泡麵
10527,運動鞋
10528,保久乳
10529,狗乾糧罐頭
10530,智慧型手機
10531,運動/機能服
10532,RTD調酒
10533,唇釉
10534,智慧型手機
10535,運動鞋
10536,智慧型手機
10537,麥片穀類
10538,洗髮精
10539,護髮乳
10540,衛生紙
10541,鍋具
10542,精華液
10543,氣泡水
10544,沐浴乳
10545,吹風機
10546,修容
10547,咖啡機
10548,氣泡水
10549,運動鞋
10550,兒童漱口水
10551,速食麵/泡麵
10552,維他命C
10553,洗衣粉
10554,運動鞋
10555,常溫醬包
10556,精華液
10557,火鍋料
10558,遮瑕膏
10559,衛生紙
10560,電熱水瓶
10561,沐浴乳
10562,中式香腸
10563,速食麵/泡麵
10564,保溫杯
10565,冰箱
10566,芳香豆
10567,維他命B
10568,調理機
10569,收納櫃
10570,速食麵/泡麵
10571,廚房紙巾
10572,保久乳
10573,鍋具
10574,醬油類
10575,碳酸飲料
10576,豆奶/豆乳
10577,面膜
10578,火鍋料
10579,香氛蠟燭
10580,眉膠筆
10581,運動/機能服
10582,機能牛乳
10583,成人牙膏
10584,洗髮精
10585,擴香瓶
10586,沐浴乳
10587,碳酸飲料
10588,洗髮精
10589,狗乾糧罐頭
10590,面霜/乳霜
10591,唇膏
10592,優酪乳
10593,成人牙刷
10594,鮮乳
10595,臉部乳液
10596,兒童牙膏
10597,醬油類
10598,成人牙刷
10599,眉膠筆
10600,菸
10601,成人奶粉
10602,膠原蛋白
10603,護髮乳
10604,洗衣球
10605,薑黃
10606,運動鞋
10607,運動鞋
10608,運動鞋
10609,柔軟精
10610,速食麵/泡麵
10611,粉底液
10612,液晶電視
10613,粉底液
10614,腮紅
10615,腮紅
10616,常溫醬包
10617,粉餅
10618,精華液
10619,速食麵/泡麵
10620,吹風機
10621,成人牙刷
10622,礦泉水
10623,醬油類
10624,鮮乳
10625,濕紙巾
10626,運動鞋
10627,護唇膏
10628,洗衣精
10629,優格
10630,洗衣精
10631,衛生棉
10632,速食麵/泡麵
10633,菸
10634,成人奶粉
10635,潤髮乳
10636,洗衣球
10637,衛生棉
10638,成人牙刷
10639,洗衣精
10640,沐浴乳
10641,洗髮精
10642,濕紙巾
10643,烘碗機
10644,睡袋
10645,即飲奶茶
10646,電暖器
10647,其他地墊(家用)
10648,電熱水瓶
10649,粉底液
10650,液晶電視
10651,成人奶粉
10652,啤酒
10653,鍋具
10654,烤箱
10655,運動鞋
10656,精華液
10657,洗髮精
10658,貓乾糧罐頭
10659,衛生紙
10660,運動鞋
10661,沐浴乳
10662,成人牙刷
10663,貓乾糧罐頭
10664,面膜
10665,咖啡豆
10666,眼影盤
10667,速食麵/泡麵
10668,眉筆
10669,洗髮精
10670,眉筆
10671,成人牙膏
10672,運動/機能服
10673,運動/機能服
10674,成人牙膏
10675,洗衣精
10676,洗髮精
10677,即飲奶茶
10678,火鍋料
10679,粉餅
10680,礦泉水
10681,優酪乳
10682,洗面乳
10683,吸塵器
10684,洗髮精(嬰幼童/孕婦)
10685,菸
10686,常溫醬包
10687,即飲紅茶
10688,護唇膏
10689,護手霜
10690,臉部乳液
10691,洗髮精
10692,粉底液
10693,運動鞋
10694,眉粉
10695,精華液
10696,妝前乳/隔離霜
10697,洗面乳
10698,優格
10699,洗髮精
10700,運動鞋
10701,眼影盤
10702,運動鞋
10703,濾掛/耳掛咖啡
10704,粉底液
10705,柔軟精
10706,菸
10707,葉黃素
10708,精華油
10709,香氛蠟燭
10710,沐浴乳
10711,運動/機能服
10712,洗衣精
10713,常溫醬包
10714,洗衣精
10715,狗零食
10716,眉筆
10717,沐浴乳
10718,速食麵/泡麵
10719,熱水器
10720,醬油類
10721,鍋具
10722,筆記型電腦
10723,即溶咖啡
10724,貓乾糧罐頭
10725,碳酸飲料
10726,電暖器
10727,智慧錶
10728,卸妝水
10729,電熱水瓶
10730,成人牙膏
10731,運動/機能服
10732,眉筆
10733,護唇膏
10734,運動鞋
10735,狗乾糧罐頭
10736,運動鞋
10737,洗衣精
10738,氣炸鍋
10739,薑黃
10740,啞鈴/槓鈴
10741,維他命D
10742,液晶電視
10743,護髮乳
10744,米漿/豆米漿
10745,常溫醬包
10746,鍵盤
10747,液晶電視
10748,礦泉水
10749,精華液
10750,指甲油
10751,鍋具
10752,洗髮精
10753,速食麵/泡麵
10754,護手霜
10755,狗乾糧罐頭
10756,沐浴乳
10757,洗衣球
10758,智慧錶
10759,運動/機能服
10760,狗乾糧罐頭
10761,柔軟精
10762,貓乾糧罐頭
10763,即飲紅茶
10764,洗髮精
10765,電磁爐
10766,溫奶器
10767,電鍋
10768,指甲油
10769,醬油類
10770,兒童牙刷
10771,常溫醬包
10772,運動鞋
10773,運動鞋
10774,碳酸飲料
10775,成人牙刷
10776,成人牙膏
10777,成人紙尿褲
10778,運動鞋
10779,滑鼠
10780,沐浴乳
10781,濕紙巾
10782,維他命E
10783,維他命C
10784,運動鞋
10785,鍋具
10786,運動鞋
10787,滑鼠
10788,化妝水
10789,麥片穀類
10790,運動鞋
10791,優酪乳
10792,沐浴乳
10793,運動/機能服
10794,即飲無糖茶
10795,洗髮精
10796,洗髮精
10797,狗乾糧罐頭
10798,貓零食
10799,貓零食
10800,收納櫃
10801,衛生紙
10802,快煮麵/乾拌麵
10803,鍋具
10804,洗面乳
10805,衛生紙
10806,碳酸飲料
10807,速食麵/泡麵
10808,即飲奶茶
10809,洗髮精
10810,廚房紙巾
10811,洗面乳
10812,冰箱
10813,狗乾糧罐頭
10814,貓乾糧罐頭
10815,智慧型手機
10816,面膜
10817,沐浴乳
10818,收納櫃
10819,潤髮乳
10820,微波爐
10821,沐浴乳
10822,卸妝水
10823,洗髮精
10824,膠原蛋白
10825,運動鞋
10826,人工淚液
10827,葉黃素
10828,洗髮精
10829,洗髮精(嬰幼童/孕婦)
10830,妝前乳/隔離霜
10831,烤箱
10832,面霜/乳霜
10833,成人牙膏
10834,維他命C
10835,淨水器/濾水器
10836,濕紙巾
10837,沐浴乳
10838,洗衣球
10839,啤酒
10840,滑鼠
10841,洗髮精
10842,保溫杯
10843,洗髮精(嬰幼童/孕婦)
10844,沐浴乳
10845,面膜
10846,快煮壺
10847,快煮麵/乾拌麵
10848,粉餅
10849,成人牙膏
10850,眼線液
10851,成人牙膏
10852,濕紙巾
10853,護唇膏
10854,保險套
10855,精華液
10856,運動鞋
10857,眼霜
10858,棉褲/安睡褲
10859,眼線液筆
10860,香氛蠟燭
10861,狗零食
10862,洗衣精
10863,中式香腸
10864,洗衣精
10865,濕紙巾
10866,貓零食
10867,洗衣精
10868,眼線筆
10869,眼影盤
10870,洗髮精
10871,運動鞋
10872,甲片/甲貼
10873,智慧型手機
10874,滑鼠
10875,即溶咖啡
10876,電風扇
10877,碳酸飲料
10878,粉餅
10879,保溫杯
10880,腮紅
10881,淨水器/濾水器
10882,兒童漱口水
10883,指甲油
10884,啤酒
10885,防曬
10886,貓乾糧罐頭
10887,兒童漱口水
10888,狗零食
10889,蜜粉
10890,沐浴乳
10891,果汁機
10892,防曬
10893,狗乾糧罐頭
10894,面霜/乳霜
10895,即溶咖啡
10896,成人牙膏
10897,保久乳
10898,洗衣精
10899,指甲油
10900,洗面乳
10901,益生菌
10902,礦泉水
10903,修容
10904,即飲無糖茶
10905,指甲油
10906,濕紙巾
10907,成人牙刷
10908,衛生紙
10909,狗零食
10910,濕紙巾
10911,眼線膠筆
10912,速食麵/泡麵
10913,貓乾糧罐頭
10914,濕紙巾
10915,優格
10916,即飲無糖茶
10917,沐浴乳
10918,優格
10919,火鍋料
10920,面霜/乳霜
10921,洗髮精
10922,柔軟精
10923,化妝水
10924,護髮乳
10925,運動鞋
10926,速食麵/泡麵
10927,貓乾糧罐頭
10928,洗髮精
10929,粉餅
10930,護髮乳
10931,護唇膏
10932,面霜/乳霜
10933,洗面乳
10934,運動/機能服
10935,保溫杯
10936,膠原蛋白
10937,沐浴乳
10938,吸塵器
10939,眼線膠筆
10940,菸
10941,卸妝水
10942,洗面乳
10943,即飲咖啡
10944,碳酸飲料
10945,兒童牙刷
10946,鍋具
10947,柔軟精
10948,豆奶/豆乳
10949,面霜/乳霜
10950,即飲奶茶
10951,洗面乳
10952,珪藻土地墊
10953,鍋具
10954,菸
10955,葉黃素
10956,唇彩
10957,即飲奶茶
10958,唇膏
10959,卸妝水
10960,兒童牙膏
10961,洗面乳
10962,洗面乳
10963,優酪乳
10964,保溫杯
10965,濕紙巾
10966,優酪乳
10967,鮮乳
10968,保險套
10969,椰奶
10970,鍋具
10971,常溫醬包
10972,碳酸飲料
10973,維他命飲料
10974,衛生紙
10975,兒童牙膏
10976,鮮乳
10977,洗髮精
10978,洗面乳
10979,狗乾糧罐頭
10980,洗面乳
10981,葉黃素
10982,鮮乳
10983,護髮乳
10984,成人牙膏
10985,氣泡水
10986,貓零食
10987,啤酒
10988,狗乾糧罐頭
10989,碳酸飲料
10990,常溫醬包
10991,鍋具
10992,豆漿/黑豆漿
10993,遮瑕膏
10994,洗衣球
10995,衛生紙
10996,氣泡水
10997,吸塵器
10998,狗乾糧罐頭
10999,除濕機
11000,防曬
11001,滴雞精
11002,即飲紅茶
11003,常溫醬包
11004,速食麵/泡麵
11005,咖啡機
11006,臉部乳液
11007,化妝水
11008,眉筆
11009,液晶電視
11010,眼影筆
11011,狗零食
11012,燕麥奶
11013,即飲無糖茶
11014,速食麵/泡麵
11015,常溫醬包
11016,眉筆
11017,豆奶/豆乳
11018,即飲奶茶
11019,即飲無糖茶
11020,衛生紙
11021,眼影盤
11022,貓零食
11023,鍋具
11024,運動/機能服
11025,成人紙尿褲
11026,沐浴乳
11027,筆記型電腦
11028,電子鍋
11029,粉餅
11030,智慧型手機
11031,眉筆
11032,狗乾糧罐頭
11033,掃地機
11034,蜜粉
11035,眼線膠筆
11036,眉筆
11037,熱水器
11038,西式香腸
11039,潤髮乳
11040,啤酒
11041,唇膏
11042,兒童牙刷
11043,眼影盤
11044,護髮乳
11045,鍵盤
11046,指甲油
11047,豆漿/黑豆漿
11048,常溫醬包
11049,卸妝凝膠
11050,沐浴乳
11051,即飲紅茶
11052,成人牙膏
11053,麥片穀類
11054,兒童牙刷
11055,眼影盤
11056,運動/機能服
11057,BB霜
11058,洗面乳
11059,掃地機
11060,棉條
11061,身體乳液
11062,洗面乳
11063,電風扇
11064,維他命B
11065,啤酒
11066,醬油類
11067,貓乾糧罐頭
11068,運動/機能服
11069,護唇膏
11070,調理機
11071,面霜/乳霜
11072,洗衣球
11073,菸
11074,沐浴乳
11075,鍋具
11076,咖啡豆
11077,洗面乳
11078,常溫醬包
11079,貓零食
11080,卸妝水
11081,RTD調酒
11082,面膜
11083,電子鍋
11084,衛生紙
11085,精油
11086,眼影刷/棒
11087,臉部乳液
11088,粉底液
11089,奶瓶
11090,精華液
11091,面膜
11092,麥片穀類
11093,沐浴乳
11094,棉褲/安睡褲
11095,洗衣精
11096,化妝水
11097,智慧錶
11098,BB霜
11099,貓乾糧罐頭
11100,沐浴乳
11101,吹風機
11102,滑鼠
11103,滑鼠
11104,洗髮精(嬰幼童/孕婦)
11105,濾掛/耳掛咖啡
11106,菸
11107,衛生棉
11108,衛生紙
11109,眼線液筆
11110,即飲咖啡
11111,粉餅
11112,沐浴乳
11113,滑鼠
11114,洗面乳
11115,唇釉
11116,豆漿/黑豆漿
11117,珪藻土地墊
11118,精華液
11119,貓乾糧罐頭
11120,鍋具
11121,滑鼠
11122,鍋具
11123,衛生紙
11124,貓乾糧罐頭
11125,優酪乳
11126,濾掛/耳掛咖啡
11127,貓乾糧罐頭
11128,智慧型手機
11129,維他命C
11130,睡袋
11131,狗乾糧罐頭
11132,吹風機
11133,運動/機能服
11134,速食麵/泡麵
11135,衛生棉
11136,豆漿/黑豆漿
11137,RTD調酒
11138,唇釉
11139,蜜粉
11140,礦泉水
11141,成人牙膏
11142,濾掛/耳掛咖啡
11143,護髮乳
11144,眼霜
11145,珪藻土地墊
11146,狗乾糧罐頭
11147,成人牙膏
11148,指甲油
11149,洗髮精
11150,葉黃素
11151,護唇膏
11152,燕麥奶
11153,機能牛乳
11154,化妝水
11155,醬油類
11156,眼唇卸妝
11157,護髮乳
11158,葉黃素
11159,貓零食
11160,潤髮乳
11161,烤箱
11162,洗髮精
11163,唇膏
11164,啤酒
11165,啤酒
11166,洗衣精
11167,微波爐
11168,運動/機能服
11169,護髮乳
11170,沐浴乳
11171,眼影打底
11172,成人牙膏
11173,滑鼠
11174,面膜
11175,洗面乳
11176,常溫醬包
11177,速食麵/泡麵
11178,貓乾糧罐頭
11179,兒童牙膏
11180,濕紙巾
11181,運動鞋
11182,速食麵/泡麵
11183,擴香瓶
11184,運動/機能服
11185,成人牙膏
11186,成人牙刷
11187,洗髮精
11188,鍋具
11189,運動/機能服
11190,益生菌
11191,洗髮精
11192,智慧型手機
11193,菸
11194,護手霜
11195,咖啡豆
11196,洗髮精
11197,豆漿/黑豆漿
11198,唇膏
11199,濾掛/耳掛咖啡
11200,洗髮精
11201,沐浴乳
11202,運動鞋
11203,臉部乳液
11204,中式香腸
11205,沐浴乳
11206,常溫醬包
11207,醬油類
11208,吹風機
11209,優酪乳
11210,洗衣機
11211,濕紙巾
11212,擴香瓶
11213,卸妝乳
11214,洗衣粉
11215,貓乾糧罐頭
11216,衛生紙
11217,修容
11218,甲片/甲貼
11219,護手霜
11220,碳酸飲料
11221,運動鞋
11222,優酪乳
11223,染眉膏
11224,護髮乳
11225,成人牙刷
11226,面霜/乳霜
11227,洗衣精
11228,精華油
11229,常溫醬包
11230,調味牛乳
11231,護手霜
11232,甲片/甲貼
11233,電暖器
11234,護髮乳
11235,身體乳液
11236,精油
11237,眉粉
11238,濕紙巾
11239,碳酸飲料
11240,成人牙膏
11241,腮紅
11242,沐浴乳
11243,沐浴乳
11244,常溫醬包
11245,沐浴乳
11246,粉底液
11247,貓零食
11248,葉黃素
11249,運動/機能服
11250,洗衣精
11251,面膜
11252,菸
11253,RTD調酒
11254,濾掛/耳掛咖啡
11255,運動/機能服
11256,洗面乳
11257,啤酒
11258,卸妝水
11259,沐浴乳
11260,貓乾糧罐頭
11261,精華液
11262,電鍋
11263,益生菌
11264,濕紙巾
11265,妝前乳/隔離霜
11266,快煮麵/乾拌麵
11267,葉黃素
11268,菸
11269,衛生棉
11270,化妝水
11271,保險套
11272,成人奶粉
11273,RTD調酒
11274,洗衣精
11275,益生菌
11276,護手霜
11277,甲片/甲貼
11278,面膜
11279,沐浴乳
11280,護髮乳
11281,碳酸飲料
11282,粉底液
11283,眼唇卸妝
11284,眼線液
11285,沐浴乳
11286,兒童牙刷
11287,菸
11288,眼唇卸妝
11289,啤酒
11290,菸
11291,保溫杯
11292,菸
11293,貓乾糧罐頭
11294,洗髮精
11295,滑鼠
11296,即飲咖啡
11297,面霜/乳霜
11298,維他命飲料
11299,濕紙巾
11300,沐浴乳
11301,調味牛乳
11302,醬油類
11303,卸妝油
11304,洗衣精
11305,中式香腸
11306,電子鍋
11307,沐浴乳
11308,即飲無糖茶
11309,面膜
11310,護髮乳
11311,運動/機能服
11312,濕紙巾
11313,即飲咖啡
11314,礦泉水
11315,椰奶
11316,智慧錶
11317,膠原蛋白
11318,洗衣精
11319,貓乾糧罐頭
11320,速食麵/泡麵
11321,雞精
11322,洗髮精
11323,粉餅
11324,燕麥奶
11325,眉筆
11326,安全汽座
11327,臉部乳液
11328,即飲紅茶
11329,微波爐
11330,速食麵/泡麵
11331,成人牙刷
11332,即飲無糖茶
11333,米漿/豆米漿
11334,冷氣/冷暖空調
11335,柔軟精
11336,鮮乳
11337,臉部乳液
11338,菸
11339,貓零食
11340,成人牙膏
11341,啤酒
11342,電視遊戲機
11343,衛生紙
11344,電鍋
11345,洗髮精
11346,洗面乳
11347,貓零食
11348,保溫杯
11349,葉黃素
11350,洗髮精
11351,棉褲/安睡褲
11352,兒童牙刷
11353,湯圓
11354,沐浴乳
11355,沐浴乳
11356,鍋具
11357,吸塵器
11358,RTD調酒
11359,維他命C
11360,唇膏
11361,沐浴乳
11362,洗衣球
11363,成人牙刷
11364,濕紙巾
11365,面膜
11366,面膜
11367,礦泉水
11368,濕紙巾
11369,蜜粉
11370,氣泡水
11371,洗衣精
11372,微波爐
11373,眼影盤
11374,濕紙巾
11375,溫奶器
11376,粉餅
11377,洗髮精
11378,眼影盤
11379,狗乾糧罐頭
11380,修容
11381,即飲綠茶
11382,眉粉
11383,洗衣精
11384,運動/機能服
11385,面膜
11386,護唇膏
11387,運動鞋
11388,洗髮精
11389,碳酸飲料
11390,洗衣精
11391,洗髮精
11392,葉黃素
11393,擴香瓶
11394,即飲無糖茶
11395,除濕機
11396,常溫醬包
11397,菸
11398,運動鞋
11399,鮮乳
11400,洗面乳
11401,衛生紙
11402,保險套
11403,化妝水
11404,成人紙尿褲
11405,電暖器
11406,中式香腸
11407,即溶咖啡
11408,濕紙巾
11409,蜜粉
11410,洗面乳
11411,眼線膠筆
11412,廚房紙巾
11413,洗面乳
11414,珪藻土地墊
11415,卸妝水
11416,成人牙膏
11417,碳酸飲料
11418,咖啡機
11419,葉黃素
11420,貓乾糧罐頭
11421,成人牙膏
11422,滴雞精
11423,香氛蠟燭
11424,洗面乳
11425,鍋具
11426,衛生紙
11427,運動鞋
11428,衛生紙
11429,衛生棉
11430,鍵盤
11431,香氛機
11432,成人牙膏
11433,成人牙刷
11434,即溶咖啡
11435,運動/機能服
11436,即飲紅茶
11437,其他地墊(家用)
11438,火鍋料
11439,面膜
11440,眼線液
11441,啤酒
11442,保久乳
11443,調味豆漿
11444,滴雞精
11445,啤酒
11446,運動鞋
11447,成人牙膏
11448,貓乾糧罐頭
11449,貓乾糧罐頭
11450,護髮乳
11451,鮮乳
11452,燕麥奶
11453,礦泉水
11454,沐浴乳
11455,洗髮精(嬰幼童/孕婦)
11456,電暖器
11457,狗乾糧罐頭
11458,臉部乳液
11459,粉餅
11460,吹風機
11461,運動鞋
11462,電風扇
11463,腮紅
11464,運動鞋
11465,洗面乳
11466,唇膏
11467,指甲油
11468,菸
11469,菸
11470,調理機
11471,吸塵器
11472,即飲綠茶
11473,護髮乳
11474,礦泉水
11475,啤酒
11476,掃地機
11477,吹風機
11478,護髮乳
11479,衛生紙
11480,洗衣皂
11481,卸妝油
11482,卸妝油
11483,即飲奶茶
11484,蜜粉
11485,優格
11486,維他命B
11487,保久乳
11488,麥片穀類
11489,電風扇
11490,成人牙刷
11491,鍋具
11492,鮮乳
11493,衛生紙
11494,除濕機
11495,瓦斯爐(廚房用)
11496,面膜
11497,貓乾糧罐頭
11498,沐浴乳
11499,貓乾糧罐頭
11500,護髮乳
11501,醬油類
11502,洗面乳
11503,護髮乳
11504,粉餅
11505,沐浴乳
11506,卸妝水
11507,洗衣精
11508,啤酒
11509,臉部乳液
11510,洗髮精
11511,即飲紅茶
11512,指甲油
11513,洗衣機
11514,眼線液筆
11515,沐浴乳
11516,啤酒
11517,益生菌
11518,臉部乳液
11519,碳酸飲料
11520,指甲油
11521,洗衣精
11522,洗面乳
11523,維他命B
11524,保溫杯
11525,益生菌
11526,臉部乳液
11527,護髮乳
11528,眼霜
11529,電暖器
11530,優格
11531,麥片穀類
11532,益生菌
11533,成人牙刷
11534,廚房紙巾
11535,常溫醬包
11536,保溫杯
11537,妝前乳/隔離霜
11538,面霜/乳霜
11539,運動/機能服
11540,RTD調酒
11541,濕紙巾
11542,咖啡豆
11543,衛生棉
11544,身體乳液
11545,中式香腸
11546,益生菌
11547,洗面乳
11548,洗面乳
11549,除濕機
11550,鍋具
11551,面膜
11552,眼影刷/棒
11553,兒童牙刷
11554,衛生紙
11555,護髮乳
11556,收納櫃
11557,指甲油
11558,洗髮精
11559,RTD調酒
11560,護手霜
11561,菸
11562,醬油類
11563,指甲油
11564,沐浴乳
11565,濕紙巾
11566,運動/機能服
11567,護髮乳
11568,衛生紙
11569,面膜
11570,洗髮精
11571,人工淚液
11572,人工淚液
11573,洗衣粉
11574,維他命飲料
11575,臉部乳液
11576,碳酸飲料
11577,護髮乳
11578,啤酒
11579,成人牙膏
11580,指甲油
11581,指甲油
11582,碳酸飲料
11583,麥片穀類
11584,葉黃素
11585,濕紙巾
11586,常溫醬包
11587,指甲油
11588,微波爐
11589,即飲奶茶
11590,吸塵器
11591,常溫醬包
11592,運動/機能服
11593,精油
11594,狗乾糧罐頭
11595,睫毛膏
11596,睫毛膏
11597,修容
11598,護髮乳
11599,擴香瓶
11600,烤箱
11601,睫毛膏
11602,洗髮精
11603,膠原蛋白
11604,護唇膏
11605,遮瑕筆
11606,洗髮精
11607,指甲油
11608,洗髮精
11609,眼霜
11610,燕麥奶
11611,杏仁奶
11612,貓乾糧罐頭
11613,洗面乳
11614,洗髮精
11615,沐浴乳
11616,即飲綠茶
11617,葉黃素
11618,桌上電腦
11619,護唇膏
11620,眉筆
11621,菸
11622,快煮壺
11623,滑鼠
11624,面膜
11625,智慧錶
11626,眼線膠筆
11627,礦泉水
11628,指甲油
11629,洗髮精
11630,礦泉水
11631,面膜
11632,維他命B
11633,即飲紅茶
11634,貓乾糧罐頭
11635,菸
11636,優酪乳
11637,唇膏
11638,鍋具
11639,精華液
11640,即食雞胸
11641,眼霜
11642,洗衣球
11643,BB霜
11644,啤酒
11645,衛生紙
11646,眼霜
11647,桌上電腦
11648,狗乾糧罐頭
11649,速食麵/泡麵
11650,護髮乳
11651,狗乾糧罐頭
11652,鮮乳
11653,液晶電視
11654,成人牙刷
11655,衛生紙
11656,洗面乳
11657,麥片穀類
11658,吸塵器
11659,速食麵/泡麵
11660,貓乾糧罐頭
11661,中式香腸
11662,濕紙巾
11663,粉餅
11664,豆奶/豆乳
11665,滴雞精
11666,洗髮精
11667,洗面乳
11668,速食麵/泡麵
11669,豆奶/豆乳
11670,貓零食
11671,洗面乳
11672,面膜
11673,運動/機能服
11674,鮮乳
11675,啤酒
11676,護髮乳
11677,狗乾糧罐頭
11678,膠原蛋白
11679,成人牙刷
11680,護唇膏
11681,狗乾糧罐頭
11682,洗衣球
11683,快煮麵/乾拌麵
11684,即溶咖啡
11685,智慧型手機
11686,桌上電腦
11687,狗乾糧罐頭
11688,卸妝水
11689,沐浴乳
11690,即溶咖啡
11691,洗衣精
11692,防曬
11693,常溫醬包
11694,洗面乳
11695,護唇膏
11696,面膜
11697,面霜/乳霜
11698,濕紙巾
11699,洗髮精
11700,電子鍋
11701,啤酒
11702,運動/機能服
11703,維他命飲料
11704,芳香豆
11705,護髮乳
11706,唇膏
11707,即溶咖啡
11708,妝前乳/隔離霜
11709,精華液
11710,運動鞋
11711,運動鞋
11712,卸妝霜
11713,鍵盤
11714,運動/機能服
11715,香氛蠟燭
11716,濕紙巾
11717,烤肉架
11718,洗面乳
11719,智慧型手機
11720,唇釉
11721,膠原蛋白
